source,size,N_params,chinchilla_scale,D_tokens,epochs,K_paraphrase,D_prime_tokens,tokens_trained,Dprime_over_D,D_over_N,run_name,learning_rate,weight_decay,D_files,D_dir,D_prime_files,D_prime_dir,D_prime_corpus,paraphrase_seeds,data_mix,tokens_evaluated,val_loss,eta_fit,R_star_fit,D_eff_fit,val_loss_pred,resid_log,kept_in_canonical_fit
repeat,30m,30000000,4.0,2400000000,8,,16800000000,19200000000,7.0,80.0,30M_seed42_case4_dolma_epoch8_wd0.1_lr3e-3,0.003,0.1,train_2.4B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-2.4B,3478624,3.659,0.638553,7.173341,13127690714,3.606734,0.014387,True
repeat,30m,30000000,4.0,2400000000,16,,36000000000,38400000000,15.0,80.0,30M_seed42_case4_dolma_epoch16_wd0.2_lr3e-3,0.003,0.2,train_2.4B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-2.4B,3478624,3.6304,0.419136,7.173341,17488908707,3.528955,0.028341,True
repeat,30m,30000000,4.0,2400000000,32,,74400000000,76800000000,31.0,80.0,30M_seed42_case4_dolma_epoch32_wd0.1_lr3e-3,0.003,0.1,train_2.4B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-2.4B,3478624,3.5732,0.228325,7.173341,19387404531,3.503312,0.019753,True
repeat,30m,30000000,8.0,4800000000,2,,4800000000,9600000000,1.0,160.0,30M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,0.003,0.1,train_4.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-4.8B,3478624,3.7343,0.912505,5.376179,9180024164,3.718464,0.00425,True
repeat,30m,30000000,8.0,4800000000,4,,14400000000,19200000000,3.0,160.0,30M_seed42_case4_dolma_epoch4_wd0.1_lr3e-3,0.003,0.1,train_4.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-4.8B,3478624,3.6493,0.766387,5.376179,15835975674,3.554778,0.026243,True
repeat,30m,30000000,8.0,4800000000,8,,33600000000,38400000000,7.0,160.0,30M_seed42_case4_dolma_epoch8_wd0.1_lr3e-3,0.003,0.1,train_4.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-4.8B,3478624,3.5995,0.559141,5.376179,23587129555,3.457604,0.040219,True
repeat,30m,30000000,8.0,4800000000,16,,72000000000,76800000000,15.0,160.0,30M_seed42_case4_dolma_epoch16_wd0.1_lr3e-3,0.003,0.1,train_4.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-4.8B,3478624,3.5642,0.3364,5.376179,29020781403,3.413361,0.043242,True
repeat,30m,30000000,16.0,9600000000,2,,9600000000,19200000000,1.0,320.0,30M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,0.003,0.1,train_9.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-9.6B,3478624,3.6549,0.885567,4.029267,18101445361,3.52026,0.037534,True
repeat,30m,30000000,16.0,9600000000,4,,28800000000,38400000000,3.0,320.0,30M_seed42_case4_dolma_epoch4_wd0.1_lr3e-3,0.003,0.1,train_9.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-9.6B,3478624,3.5926,0.705193,4.029267,29909559329,3.407251,0.05297,True
repeat,30m,30000000,16.0,9600000000,8,,67200000000,76800000000,7.0,320.0,30M_seed42_case4_dolma_epoch8_wd0.1_lr3e-3,0.003,0.1,train_9.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-9.6B,3478624,3.5629,0.474304,4.029267,41473229795,3.345974,0.062817,True
repeat,30m,30000000,16.0,9600000000,16,,144000000000,153600000000,15.0,320.0,30M_seed42_case4_dolma_epoch16_wd0.1_lr3e-3,0.003,0.1,train_9.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-9.6B,3478624,3.5457,0.262126,4.029267,47346150907,3.323538,0.064706,True
repeat,60m,60000000,0.05,60000000,2,,60000000,120000000,1.0,1.0,60M_seed42_case4_dolma_epoch2_wd0.1_lr1e-3,0.001,0.1,train_0.06B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.06B,3478624,7.4312,0.985256,33.578657,119115379,7.830498,-0.052339,True
repeat,60m,60000000,0.05,60000000,4,,180000000,240000000,3.0,1.0,60M_seed42_case4_dolma_epoch4_wd0.2_lr1e-3,0.001,0.2,train_0.06B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.06B,3478624,6.72,0.95663,33.578657,232193386,6.521733,0.029948,True
repeat,60m,60000000,0.05,60000000,8,,420000000,480000000,7.0,1.0,60M_seed42_case4_dolma_epoch8_wd0.1_lr1e-3,0.001,0.1,train_0.06B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.06B,3478624,5.977,0.902648,33.578657,439112096,5.583058,0.068182,True
repeat,60m,60000000,0.05,60000000,16,,900000000,960000000,15.0,1.0,60M_seed42_case4_dolma_epoch16_wd0.2_lr1e-3,0.001,0.2,train_0.06B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.06B,3478624,5.211,0.806497,33.578657,785847169,4.92686,0.05607,True
repeat,60m,60000000,0.05,60000000,32,,1860000000,1920000000,31.0,1.0,60M_seed42_case4_dolma_epoch32_wd0.4_lr1e-3,0.001,0.4,train_0.06B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.06B,3478624,4.6546,0.652895,33.578657,1274384942,4.495536,0.034771,True
repeat,60m,60000000,0.05,60000000,64,,3780000000,3840000000,63.0,1.0,60M_seed42_case4_dolma_epoch64_wd0.8_lr3e-3,0.003,0.8,train_0.06B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.06B,3478624,4.5379,0.451355,33.578657,1766120201,4.251945,0.065088,True
repeat,60m,60000000,0.1,120000000,2,,120000000,240000000,1.0,2.0,60M_seed42_case4_dolma_epoch2_wd0.1_lr1e-3,0.001,0.1,train_0.12B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.12B,3478624,6.7208,0.980393,25.16608,237647106,6.482738,0.036064,True
repeat,60m,60000000,0.1,120000000,4,,360000000,480000000,3.0,2.0,60M_seed42_case4_dolma_epoch4_wd0.1_lr1e-3,0.001,0.1,train_0.12B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.12B,3478624,5.95,0.942695,25.16608,459370364,5.526018,0.073924,True
repeat,60m,60000000,0.1,120000000,8,,840000000,960000000,7.0,2.0,60M_seed42_case4_dolma_epoch8_wd0.1_lr1e-3,0.001,0.1,train_0.12B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.12B,3478624,5.2172,0.87297,25.16608,853294518,4.8468,0.073642,True
repeat,60m,60000000,0.1,120000000,16,,1800000000,1920000000,15.0,2.0,60M_seed42_case4_dolma_epoch16_wd0.2_lr1e-3,0.001,0.2,train_0.12B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.12B,3478624,4.3406,0.753323,25.16608,1475981527,4.381594,-0.0094,True
repeat,60m,60000000,0.1,120000000,32,,3720000000,3840000000,31.0,2.0,60M_seed42_case4_dolma_epoch32_wd0.4_lr1e-3,0.001,0.4,train_0.12B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.12B,3478624,4.0327,0.574954,25.16608,2258828826,4.089957,-0.014098,True
repeat,60m,60000000,0.25,300000000,2,,300000000,600000000,1.0,5.0,60M_seed42_case4_dolma_epoch2_wd0.1_lr1e-3,0.001,0.1,train_0.3B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.3B,3478624,5.7035,0.971467,17.188859,591440214,5.226449,0.087348,True
repeat,60m,60000000,0.25,300000000,4,,900000000,1200000000,3.0,5.0,60M_seed42_case4_dolma_epoch4_wd0.1_lr1e-3,0.001,0.1,train_0.3B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.3B,3478624,4.8439,0.917597,17.188859,1125837344,4.597562,0.052194,True
repeat,60m,60000000,0.25,300000000,8,,2100000000,2400000000,7.0,5.0,60M_seed42_case4_dolma_epoch8_wd0.1_lr1e-3,0.001,0.1,train_0.3B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.3B,3478624,4.0984,0.821421,17.188859,2024983969,4.159752,-0.014859,True
repeat,60m,60000000,0.25,300000000,16,,4500000000,4800000000,15.0,5.0,60M_seed42_case4_dolma_epoch16_wd0.2_lr1e-3,0.001,0.2,train_0.3B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.3B,3478624,3.7427,0.667112,17.188859,3302003240,3.871854,-0.033926,True
repeat,60m,60000000,0.25,300000000,32,,9300000000,9600000000,31.0,5.0,60M_seed42_case4_dolma_epoch32_wd0.4_lr1e-3,0.001,0.4,train_0.3B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.3B,3478624,3.6685,0.463144,17.188859,4607240753,3.708198,-0.010763,True
repeat,60m,60000000,0.25,300000000,64,,18900000000,19200000000,63.0,5.0,60M_seed42_case4_dolma_epoch64_wd0.8_lr1e-3,0.001,0.8,train_0.3B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.3B,3478624,3.6014,0.265854,17.188859,5324647481,3.644204,-0.011815,True
repeat,60m,60000000,0.5,600000000,2,,600000000,1200000000,1.0,10.0,60M_seed42_case4_dolma_epoch2_wd0.1_lr1e-3,0.001,0.1,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B,3478624,4.9164,0.962173,12.882475,1177303596,4.560125,0.075227,True
repeat,60m,60000000,0.5,600000000,4,,1800000000,2400000000,3.0,10.0,60M_seed42_case4_dolma_epoch4_wd0.1_lr1e-3,0.001,0.1,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B,3478624,4.0728,0.892099,12.882475,2205777388,4.104852,-0.007839,True
repeat,60m,60000000,0.5,600000000,8,,4200000000,4800000000,7.0,10.0,60M_seed42_case4_dolma_epoch8_wd0.1_lr1e-3,0.001,0.1,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B,3478624,3.6779,0.771503,12.882475,3840312455,3.794691,-0.031261,True
repeat,60m,60000000,0.5,600000000,16,,9000000000,9600000000,15.0,10.0,60M_seed42_case4_dolma_epoch16_wd0.2_lr1e-3,0.001,0.2,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B,3478624,3.5011,0.590774,12.882475,5916970064,3.600052,-0.027871,True
repeat,60m,60000000,0.5,600000000,32,,18600000000,19200000000,31.0,10.0,60M_seed42_case4_dolma_epoch32_wd0.4_lr1e-3,0.001,0.4,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B,3478624,3.4115,0.378104,12.882475,7632734140,3.501504,-0.026041,True
repeat,60m,60000000,0.5,600000000,64,,37800000000,38400000000,63.0,10.0,60M_seed42_case4_dolma_epoch64_wd0.4_lr1e-3,0.001,0.4,train_0.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.6B,3478624,3.3789,0.202946,12.882475,8271369204,3.472617,-0.027358,True
repeat,60m,60000000,1.0,1200000000,4,,3600000000,4800000000,3.0,20.0,60M_seed42_case4_dolma_epoch4_wd0.1_lr1e-3,0.001,0.1,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B,3478624,3.6322,0.859555,9.654984,4294397535,3.740787,-0.029458,True
repeat,60m,60000000,1.0,1200000000,8,,8400000000,9600000000,7.0,20.0,60M_seed42_case4_dolma_epoch8_wd0.1_lr1e-3,0.001,0.1,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B,3478624,3.4454,0.711272,9.654984,7174684944,3.524456,-0.022686,True
repeat,60m,60000000,1.0,1200000000,16,,18000000000,19200000000,15.0,20.0,60M_seed42_case4_dolma_epoch16_wd0.2_lr1e-3,0.001,0.2,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B,3478624,3.3374,0.50754,9.654984,10335720729,3.397636,-0.017888,True
repeat,60m,60000000,1.0,1200000000,32,,37200000000,38400000000,31.0,20.0,60M_seed42_case4_dolma_epoch32_wd0.4_lr1e-3,0.001,0.4,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B,3478624,3.3004,0.298892,9.654984,12318772541,3.343509,-0.012977,True
repeat,60m,60000000,1.0,1200000000,64,,75600000000,76800000000,63.0,20.0,60M_seed42_case4_dolma_epoch64_wd0.4_lr1e-3,0.001,0.4,train_1.2B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.2B,3478624,3.2723,0.153029,9.654984,12768993685,3.332942,-0.018362,True
repeat,60m,60000000,2.0,2400000000,4,,7200000000,9600000000,3.0,40.0,60M_seed42_case4_dolma_epoch4_wd0.1_lr1e-3,0.001,0.1,train_2.4B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-2.4B,3478624,3.4269,0.818614,7.236087,8294019930,3.471652,-0.012974,True
repeat,60m,60000000,2.0,2400000000,8,,16800000000,19200000000,7.0,40.0,60M_seed42_case4_dolma_epoch8_wd0.1_lr1e-3,0.001,0.1,train_2.4B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-2.4B,3478624,3.3075,0.640828,7.236087,13165909111,3.324062,-0.004995,True
repeat,60m,60000000,2.0,2400000000,16,,36000000000,38400000000,15.0,40.0,60M_seed42_case4_dolma_epoch16_wd0.2_lr1e-3,0.001,0.2,train_2.4B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-2.4B,3478624,3.2443,0.421712,7.236087,17581630899,3.245777,-0.000455,True
repeat,60m,60000000,2.0,2400000000,32,,74400000000,76800000000,31.0,40.0,60M_seed42_case4_dolma_epoch32_wd0.4_lr1e-3,0.001,0.4,train_2.4B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-2.4B,3478624,3.233,0.230204,7.236087,19527188496,3.219732,0.004112,True
repeat,60m,60000000,2.0,2400000000,64,,151200000000,153600000000,63.0,40.0,60M_seed42_case4_dolma_epoch64_wd0.4_lr1e-3,0.001,0.4,train_2.4B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-2.4B,3478624,3.2116,0.11484,7.236087,19763734283,3.21682,-0.001624,True
repeat,60m,60000000,4.0,4800000000,4,,14400000000,19200000000,3.0,80.0,60M_seed42_case4_dolma_epoch4_wd0.1_lr1e-3,0.001,0.1,train_4.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-4.8B,3478624,3.301,0.768072,5.423205,15860242342,3.272537,0.00866,True
repeat,60m,60000000,4.0,4800000000,8,,33600000000,38400000000,7.0,80.0,60M_seed42_case4_dolma_epoch8_wd0.1_lr1e-3,0.001,0.1,train_4.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-4.8B,3478624,3.225,0.561639,5.423205,23671074520,3.174977,0.015632,True
repeat,60m,60000000,4.0,4800000000,16,,72000000000,76800000000,15.0,80.0,60M_seed42_case4_dolma_epoch16_wd0.2_lr1e-3,0.001,0.2,train_4.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-4.8B,3478624,3.1852,0.338798,5.423205,29193491207,3.130319,0.01738,True
repeat,60m,60000000,4.0,4800000000,32,,148800000000,153600000000,31.0,80.0,60M_seed42_case4_dolma_epoch32_wd0.4_lr1e-3,0.001,0.4,train_4.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-4.8B,3478624,3.1916,0.174366,5.423205,30745682057,3.119903,0.02272,True
repeat,60m,60000000,8.0,9600000000,4,,28800000000,38400000000,3.0,160.0,60M_seed42_case4_dolma_epoch4_wd0.1_lr1e-3,0.001,0.1,train_9.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-9.6B,3478624,3.2159,0.707194,4.064511,29967174784,3.12503,0.028663,True
repeat,60m,60000000,8.0,9600000000,8,,67200000000,76800000000,7.0,160.0,60M_seed42_case4_dolma_epoch8_wd0.1_lr1e-3,0.001,0.1,train_9.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-9.6B,3478624,3.165,0.476902,4.064511,41647792215,3.063408,0.032625,True
repeat,60m,60000000,8.0,9600000000,16,,144000000000,153600000000,15.0,160.0,60M_seed42_case4_dolma_epoch16_wd0.2_lr1e-3,0.001,0.2,train_9.6B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-9.6B,3478624,3.147,0.264204,4.064511,47645381612,3.040668,0.034372,True
repeat,190m,190000000,0.05,190000000,2,,190000000,380000000,1.0,1.0,190M_seed42_case4_dolma_epoch2_wd0.1_lr1e-3,0.001,0.1,train_0.19B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.19B,3478624,5.952,0.976662,21.089704,375565793,5.429733,0.091837,True
repeat,190m,190000000,0.05,190000000,4,,570000000,760000000,3.0,1.0,190M_seed42_case4_dolma_epoch4_wd0.1_lr1e-3,0.001,0.1,train_0.19B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.19B,3478624,5.146,0.932131,21.089704,721314746,4.653323,0.100638,True
repeat,190m,190000000,0.05,190000000,8,,1330000000,1520000000,7.0,1.0,190M_seed42_case4_dolma_epoch8_wd0.4_lr3e-3,0.003,0.4,train_0.19B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.19B,3478624,4.1333,0.850976,21.089704,1321797764,4.106536,0.006496,True
repeat,190m,190000000,0.05,190000000,16,,2850000000,3040000000,15.0,1.0,190M_seed42_case4_dolma_epoch16_wd0.8_lr3e-3,0.003,0.8,train_0.19B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.19B,3478624,3.5928,0.7156,21.089704,2229460122,3.738168,-0.039664,True
repeat,190m,190000000,0.1,380000000,2,,380000000,760000000,1.0,2.0,190M_seed42_case4_dolma_epoch2_wd0.2_lr1e-3,0.001,0.2,train_0.38B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.38B,3478624,5.175,0.969023,15.806028,748228815,4.615973,0.114317,True
repeat,190m,190000000,0.1,380000000,4,,1140000000,1520000000,3.0,2.0,190M_seed42_case4_dolma_epoch4_wd0.2_lr3e-3,0.003,0.2,train_0.38B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.38B,3478624,4.0728,0.910829,15.806028,1418345235,4.051806,0.005168,True
repeat,190m,190000000,0.1,380000000,8,,2660000000,3040000000,7.0,2.0,190M_seed42_case4_dolma_epoch8_wd0.4_lr3e-3,0.003,0.4,train_0.38B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.38B,3478624,3.4631,0.807933,15.806028,2529102910,3.661233,-0.055636,True
repeat,190m,190000000,0.1,380000000,16,,5700000000,6080000000,15.0,2.0,190M_seed42_case4_dolma_epoch16_wd0.8_lr3e-3,0.003,0.8,train_0.38B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.38B,3478624,3.2827,0.645807,15.806028,4061099266,3.407428,-0.037292,True
repeat,190m,190000000,0.25,950000000,2,,950000000,1900000000,1.0,5.0,190M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,0.003,0.1,train_0.95B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.95B,3478624,3.7622,0.955083,10.795785,1857328973,3.857389,-0.024987,True
repeat,190m,190000000,0.25,950000000,4,,2850000000,3800000000,3.0,5.0,190M_seed42_case4_dolma_epoch4_wd0.4_lr3e-3,0.003,0.4,train_0.95B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.95B,3478624,3.2972,0.87308,10.795785,3438279078,3.490718,-0.057034,True
repeat,190m,190000000,0.25,950000000,8,,6650000000,7600000000,7.0,5.0,190M_seed42_case4_dolma_epoch8_wd0.4_lr3e-3,0.003,0.4,train_0.95B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.95B,3478624,3.0864,0.735839,10.795785,5843329482,3.245217,-0.050177,True
repeat,190m,190000000,0.25,950000000,16,,14250000000,15200000000,15.0,5.0,190M_seed42_case4_dolma_epoch16_wd0.2_lr3e-3,0.003,0.2,train_0.95B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.95B,3478624,3.0206,0.540353,10.795785,8650026811,3.096989,-0.024975,True
repeat,190m,190000000,0.5,1900000000,2,,1900000000,3800000000,1.0,10.0,190M_seed42_case4_dolma_epoch2_wd0.2_lr3e-3,0.003,0.2,train_1.9B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.9B,3478624,3.2595,0.940673,8.091079,3687278049,3.454998,-0.058248,True
repeat,190m,190000000,0.5,1900000000,4,,5700000000,7600000000,3.0,10.0,190M_seed42_case4_dolma_epoch4_wd0.2_lr3e-3,0.003,0.2,train_1.9B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.9B,3478624,3.0408,0.835548,8.091079,6662622544,3.192775,-0.04877,True
repeat,190m,190000000,0.5,1900000000,8,,13300000000,15200000000,7.0,10.0,190M_seed42_case4_dolma_epoch8_wd0.2_lr3e-3,0.003,0.2,train_1.9B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.9B,3478624,2.9249,0.669261,8.091079,10801176874,3.023687,-0.033217,True
repeat,190m,190000000,0.5,1900000000,16,,28500000000,30400000000,15.0,10.0,190M_seed42_case4_dolma_epoch16_wd0.2_lr3e-3,0.003,0.2,train_1.9B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-1.9B,3478624,2.8671,0.45492,8.091079,14865229097,2.930022,-0.021709,True
repeat,190m,190000000,1.0,3800000000,2,,3800000000,7600000000,1.0,20.0,190M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,0.003,0.1,train_3.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-3.8B,3478624,3.039,0.921898,6.063993,7303211081,3.157836,-0.038359,True
repeat,190m,190000000,1.0,3800000000,4,,11400000000,15200000000,3.0,20.0,190M_seed42_case4_dolma_epoch4_wd0.2_lr3e-3,0.003,0.2,train_3.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-3.8B,3478624,2.8827,0.788846,6.063993,12792841334,2.972426,-0.030651,True
repeat,190m,190000000,1.0,3800000000,8,,26600000000,30400000000,7.0,20.0,190M_seed42_case4_dolma_epoch8_wd0.4_lr3e-3,0.003,0.4,train_3.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-3.8B,3478624,2.8502,0.593179,6.063993,19578563241,2.859124,-0.003126,True
repeat,190m,190000000,1.0,3800000000,16,,57000000000,60800000000,15.0,20.0,190M_seed42_case4_dolma_epoch16_wd0.1_lr3e-3,0.003,0.1,train_3.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-3.8B,3478624,2.7779,0.370195,6.063993,24901108718,2.803839,-0.009294,True
repeat,190m,190000000,1.0,3800000000,32,,117800000000,121600000000,31.0,20.0,190M_seed42_case4_dolma_epoch32_wd0.1_lr3e-3,0.003,0.1,train_3.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-3.8B,3478624,2.7574,0.194434,6.063993,26704381331,2.788827,-0.011333,True
repeat,190m,190000000,2.0,7600000000,2,,7600000000,15200000000,1.0,40.0,190M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,0.003,0.1,train_7.4B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-7.4B,3478624,2.8741,0.897627,4.54476,14421967402,2.938349,-0.022108,True
repeat,190m,190000000,2.0,7600000000,4,,22800000000,30400000000,3.0,40.0,190M_seed42_case4_dolma_epoch4_wd0.1_lr3e-3,0.003,0.1,train_7.4B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-7.4B,3478624,2.7999,0.732011,4.54476,24289840434,2.809287,-0.003347,True
repeat,190m,190000000,2.0,7600000000,8,,53200000000,60800000000,7.0,40.0,190M_seed42_case4_dolma_epoch8_wd0.2_lr3e-3,0.003,0.2,train_7.4B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-7.4B,3478624,2.7695,0.510097,4.54476,34737157376,2.736305,0.012058,True
repeat,190m,190000000,4.0,15200000000,2,,15200000000,30400000000,1.0,80.0,190M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,0.003,0.1,train_14.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-14.8B,3478624,2.7896,0.866577,3.406145,28371965506,2.776188,0.004819,True
repeat,190m,190000000,4.0,15200000000,4,,45600000000,60800000000,3.0,80.0,190M_seed42_case4_dolma_epoch4_wd0.1_lr3e-3,0.003,0.1,train_14.8B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-14.8B,3478624,2.7381,0.664803,3.406145,45515020502,2.688279,0.018363,True
repeat,190m,190000000,8.0,30400000000,2,,30400000000,60800000000,1.0,160.0,190M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,0.003,0.1,train_29.6B.part00.npy;train_29.6B.part01.npy;train_29.6B.part02.npy;train_29.6B.part03.npy;train_29.6B.part04.npy;train_29.6B.part05.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-29.6B,3478624,2.7408,0.827391,2.552792,55552675194,2.656329,0.031305,True
repeat,190m,190000000,16.0,60800000000,2,,60800000000,121600000000,1.0,320.0,190M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,0.003,0.1,train_59.2B.part00.npy;train_59.2B.part01.npy;train_59.2B.part02.npy;train_59.2B.part03.npy;train_59.2B.part04.npy;train_59.2B.part05.npy;train_59.2B.part06.npy;train_59.2B.part07.npy;train_59.2B.part08.npy;train_59.2B.part09.npy;train_59.2B.part10.npy;train_59.2B.part11.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-59.2B,3478624,2.7047,0.778816,1.913232,108151999493,2.567673,0.051991,True
repeat,370m,370000000,0.05,370000000,2,,370000000,740000000,1.0,1.0,370M_seed42_case4_dolma_epoch2_wd0.4_lr1e-3,0.001,0.4,train_0.37B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.37B,13279917,5.1426,0.969608,16.116781,728755051,4.483288,0.137202,False
repeat,370m,370000000,0.05,370000000,4,,1110000000,1480000000,3.0,1.0,370M_seed42_case4_dolma_epoch4_wd0.2_lr3e-3,0.003,0.2,train_0.37B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.37B,13279917,3.9614,0.912445,16.116781,1382814000,3.911796,0.012601,True
repeat,370m,370000000,0.05,370000000,8,,2590000000,2960000000,7.0,1.0,370M_seed42_case4_dolma_epoch8_wd0.1_lr3e-3,0.003,0.1,train_0.37B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.37B,13279917,3.4115,0.811138,16.116781,2470847223,3.515621,-0.030064,True
repeat,370m,370000000,0.05,370000000,16,,5550000000,5920000000,15.0,1.0,370M_seed42_case4_dolma_epoch16_wd0.8_lr3e-3,0.003,0.8,train_0.37B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.37B,13279917,3.2618,0.650823,16.116781,3982065443,3.257436,0.001339,True
