source,size,N_params,chinchilla_scale,D_tokens,epochs,K_paraphrase,D_prime_tokens,tokens_trained,Dprime_over_D,D_over_N,run_name,learning_rate,weight_decay,D_files,D_dir,D_prime_files,D_prime_dir,D_prime_corpus,paraphrase_seeds,data_mix,tokens_evaluated,val_loss,eta_fit,R_star_fit,D_eff_fit,val_loss_pred,resid_log,kept_in_canonical_fit
paraphrase,30m,30000000,2.0,1200000000,1,32,12350084872,13550084872,10.291737,40.0,30M_seed42_dolma_para_K32_wd0.1_lr3e-3,0.003,0.1,train_1.2B.npy,preprocessed/dolma2-0625/resharded,train_1.2B_seed1.npy;train_1.2B_seed2.npy;train_1.2B_seed3.npy;train_1.2B_seed4.npy;train_1.2B_seed5.npy;train_1.2B_seed6.npy;train_1.2B_seed7.npy;train_1.2B_seed8.npy;train_1.2B_seed9.npy;train_1.2B_seed10.npy;train_1.2B_seed11.npy;train_1.2B_seed12.npy;train_1.2B_seed13.npy;train_1.2B_seed14.npy;train_1.2B_seed15.npy;train_1.2B_seed16.npy;train_1.2B_seed17.npy;train_1.2B_seed18.npy;train_1.2B_seed19.npy;train_1.2B_seed20.npy;train_1.2B_seed21.npy;train_1.2B_seed22.npy;train_1.2B_seed23.npy;train_1.2B_seed24.npy;train_1.2B_seed25.npy;train_1.2B_seed26.npy;train_1.2B_seed27.npy;train_1.2B_seed28.npy;train_1.2B_seed29.npy;train_1.2B_seed30.npy;train_1.2B_seed31.npy;train_1.2B_seed32.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-32,,3478624,3.8065,0.61374,9.60886,8779746776,3.733656,0.019322,True
paraphrase,30m,30000000,2.0,1200000000,1,64,24586312679,25786312679,20.488594,40.0,30M_seed42_dolma_para_K64_wd0.1_lr3e-3,0.003,0.1,train_1.2B.npy,preprocessed/dolma2-0625/resharded,train_1.2B_seed1.npy;train_1.2B_seed2.npy;train_1.2B_seed3.npy;train_1.2B_seed4.npy;train_1.2B_seed5.npy;train_1.2B_seed6.npy;train_1.2B_seed7.npy;train_1.2B_seed8.npy;train_1.2B_seed9.npy;train_1.2B_seed10.npy;train_1.2B_seed11.npy;train_1.2B_seed12.npy;train_1.2B_seed13.npy;train_1.2B_seed14.npy;train_1.2B_seed15.npy;train_1.2B_seed16.npy;train_1.2B_seed17.npy;train_1.2B_seed18.npy;train_1.2B_seed19.npy;train_1.2B_seed20.npy;train_1.2B_seed21.npy;train_1.2B_seed22.npy;train_1.2B_seed23.npy;train_1.2B_seed24.npy;train_1.2B_seed25.npy;train_1.2B_seed26.npy;train_1.2B_seed27.npy;train_1.2B_seed28.npy;train_1.2B_seed29.npy;train_1.2B_seed30.npy;train_1.2B_seed31.npy;train_1.2B_seed32.npy;train_1.2B_seed33.npy;train_1.2B_seed34.npy;train_1.2B_seed35.npy;train_1.2B_seed36.npy;train_1.2B_seed37.npy;train_1.2B_seed38.npy;train_1.2B_seed39.npy;train_1.2B_seed40.npy;train_1.2B_seed41.npy;train_1.2B_seed42.npy;train_1.2B_seed43.npy;train_1.2B_seed44.npy;train_1.2B_seed45.npy;train_1.2B_seed46.npy;train_1.2B_seed47.npy;train_1.2B_seed48.npy;train_1.2B_seed49.npy;train_1.2B_seed50.npy;train_1.2B_seed51.npy;train_1.2B_seed52.npy;train_1.2B_seed53.npy;train_1.2B_seed54.npy;train_1.2B_seed55.npy;train_1.2B_seed56.npy;train_1.2B_seed57.npy;train_1.2B_seed58.npy;train_1.2B_seed59.npy;train_1.2B_seed60.npy;train_1.2B_seed61.npy;train_1.2B_seed62.npy;train_1.2B_seed63.npy;train_1.2B_seed64.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-64,,3478624,3.7411,0.413379,9.60886,11363457181,3.64972,0.024729,True
paraphrase,30m,30000000,4.0,2400000000,1,1,739428300,3139428300,0.308095,80.0,30M_seed42_dolma_para_K1_wd0.1_lr3e-3,0.003,0.1,train_2.4B.npy,preprocessed/dolma2-0625/resharded,train_2.4B_seed1.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1,,3478624,4.0514,0.961465,3.894236,3110934476,4.185576,-0.032582,True
paraphrase,30m,30000000,4.0,2400000000,1,2,1539920760,3939920760,0.641634,80.0,30M_seed42_dolma_para_K2_wd0.1_lr3e-3,0.003,0.1,train_2.4B.npy,preprocessed/dolma2-0625/resharded,train_2.4B_seed1.npy;train_2.4B_seed2.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-2,,3478624,3.9715,0.921962,3.894236,3819747959,4.079182,-0.026753,True
paraphrase,30m,30000000,4.0,2400000000,1,4,3125520833,5525520833,1.3023,80.0,30M_seed42_dolma_para_K4_wd0.2_lr3e-3,0.003,0.2,train_2.4B.npy,preprocessed/dolma2-0625/resharded,train_2.4B_seed1.npy;train_2.4B_seed2.npy;train_2.4B_seed3.npy;train_2.4B_seed4.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-4,,3478624,3.8848,0.849971,3.894236,5056601493,3.948415,-0.016243,True
paraphrase,30m,30000000,4.0,2400000000,1,8,6267602961,8667602961,2.611501,80.0,30M_seed42_dolma_para_K8_wd0.1_lr3e-3,0.003,0.1,train_2.4B.npy,preprocessed/dolma2-0625/resharded,train_2.4B_seed1.npy;train_2.4B_seed2.npy;train_2.4B_seed3.npy;train_2.4B_seed4.npy;train_2.4B_seed5.npy;train_2.4B_seed6.npy;train_2.4B_seed7.npy;train_2.4B_seed8.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-8,,3478624,3.8209,0.728597,3.894236,6966554037,3.817428,0.000909,True
paraphrase,30m,30000000,4.0,2400000000,1,16,12703210246,15103210246,5.293004,80.0,30M_seed42_dolma_para_K16_wd0.1_lr3e-3,0.003,0.1,train_2.4B.npy,preprocessed/dolma2-0625/resharded,train_2.4B_seed1.npy;train_2.4B_seed2.npy;train_2.4B_seed3.npy;train_2.4B_seed4.npy;train_2.4B_seed5.npy;train_2.4B_seed6.npy;train_2.4B_seed7.npy;train_2.4B_seed8.npy;train_2.4B_seed9.npy;train_2.4B_seed10.npy;train_2.4B_seed11.npy;train_2.4B_seed12.npy;train_2.4B_seed13.npy;train_2.4B_seed14.npy;train_2.4B_seed15.npy;train_2.4B_seed16.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-16,,3478624,3.7574,0.546746,3.894236,9345426514,3.712461,0.012032,True
paraphrase,30m,30000000,4.0,2400000000,1,32,24683586228,27083586228,10.284828,80.0,30M_seed42_dolma_para_K32_wd0.1_lr3e-3,0.003,0.1,train_2.4B.npy,preprocessed/dolma2-0625/resharded,train_2.4B_seed1.npy;train_2.4B_seed2.npy;train_2.4B_seed3.npy;train_2.4B_seed4.npy;train_2.4B_seed5.npy;train_2.4B_seed6.npy;train_2.4B_seed7.npy;train_2.4B_seed8.npy;train_2.4B_seed9.npy;train_2.4B_seed10.npy;train_2.4B_seed11.npy;train_2.4B_seed12.npy;train_2.4B_seed13.npy;train_2.4B_seed14.npy;train_2.4B_seed15.npy;train_2.4B_seed16.npy;train_2.4B_seed17.npy;train_2.4B_seed18.npy;train_2.4B_seed19.npy;train_2.4B_seed20.npy;train_2.4B_seed21.npy;train_2.4B_seed22.npy;train_2.4B_seed23.npy;train_2.4B_seed24.npy;train_2.4B_seed25.npy;train_2.4B_seed26.npy;train_2.4B_seed27.npy;train_2.4B_seed28.npy;train_2.4B_seed29.npy;train_2.4B_seed30.npy;train_2.4B_seed31.npy;train_2.4B_seed32.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-32,,3478624,3.7184,0.351647,3.894236,11079903893,3.65753,0.016505,True
paraphrase,30m,30000000,4.0,2400000000,1,64,49141077407,51541077407,20.475449,80.0,30M_seed42_dolma_para_K64_wd0.1_lr3e-3,0.003,0.1,train_2.4B.npy,preprocessed/dolma2-0625/resharded,train_2.4B_seed1.npy;train_2.4B_seed2.npy;train_2.4B_seed3.npy;train_2.4B_seed4.npy;train_2.4B_seed5.npy;train_2.4B_seed6.npy;train_2.4B_seed7.npy;train_2.4B_seed8.npy;train_2.4B_seed9.npy;train_2.4B_seed10.npy;train_2.4B_seed11.npy;train_2.4B_seed12.npy;train_2.4B_seed13.npy;train_2.4B_seed14.npy;train_2.4B_seed15.npy;train_2.4B_seed16.npy;train_2.4B_seed17.npy;train_2.4B_seed18.npy;train_2.4B_seed19.npy;train_2.4B_seed20.npy;train_2.4B_seed21.npy;train_2.4B_seed22.npy;train_2.4B_seed23.npy;train_2.4B_seed24.npy;train_2.4B_seed25.npy;train_2.4B_seed26.npy;train_2.4B_seed27.npy;train_2.4B_seed28.npy;train_2.4B_seed29.npy;train_2.4B_seed30.npy;train_2.4B_seed31.npy;train_2.4B_seed32.npy;train_2.4B_seed33.npy;train_2.4B_seed34.npy;train_2.4B_seed35.npy;train_2.4B_seed36.npy;train_2.4B_seed37.npy;train_2.4B_seed38.npy;train_2.4B_seed39.npy;train_2.4B_seed40.npy;train_2.4B_seed41.npy;train_2.4B_seed42.npy;train_2.4B_seed43.npy;train_2.4B_seed44.npy;train_2.4B_seed45.npy;train_2.4B_seed46.npy;train_2.4B_seed47.npy;train_2.4B_seed48.npy;train_2.4B_seed49.npy;train_2.4B_seed50.npy;train_2.4B_seed51.npy;train_2.4B_seed52.npy;train_2.4B_seed53.npy;train_2.4B_seed54.npy;train_2.4B_seed55.npy;train_2.4B_seed56.npy;train_2.4B_seed57.npy;train_2.4B_seed58.npy;train_2.4B_seed59.npy;train_2.4B_seed60.npy;train_2.4B_seed61.npy;train_2.4B_seed62.npy;train_2.4B_seed63.npy;train_2.4B_seed64.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-64,,3478624,3.7036,0.1892,3.894236,11697506746,3.640872,0.017082,True
paraphrase,30m,30000000,8.0,4800000000,1,1,1473079931,6273079931,0.306892,160.0,30M_seed42_dolma_para_K1_wd0.1_lr3e-3,0.003,0.1,train_4.8B.npy,preprocessed/dolma2-0625/resharded,train_4.8B_seed1.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1,,3478624,3.8305,0.908781,1.578238,6138707200,3.866959,-0.009473,True
paraphrase,30m,30000000,8.0,4800000000,1,2,3068567196,7868567196,0.639285,160.0,30M_seed42_dolma_para_K2_wd0.2_lr3e-3,0.003,0.2,train_4.8B.npy,preprocessed/dolma2-0625/resharded,train_4.8B_seed1.npy;train_4.8B_seed2.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-2,,3478624,3.8112,0.822256,1.578238,7323146549,3.798626,0.003305,True
paraphrase,30m,30000000,8.0,4800000000,1,4,6232447728,11032447728,1.298427,160.0,30M_seed42_dolma_para_K4_wd0.1_lr3e-3,0.003,0.1,train_4.8B.npy,preprocessed/dolma2-0625/resharded,train_4.8B_seed1.npy;train_4.8B_seed2.npy;train_4.8B_seed3.npy;train_4.8B_seed4.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-4,,3478624,3.7595,0.681603,1.578238,9048052011,3.723366,0.009658,True
paraphrase,30m,30000000,8.0,4800000000,1,8,12502500551,17302500551,2.604688,160.0,30M_seed42_dolma_para_K8_wd0.1_lr3e-3,0.003,0.1,train_4.8B.npy,preprocessed/dolma2-0625/resharded,train_4.8B_seed1.npy;train_4.8B_seed2.npy;train_4.8B_seed3.npy;train_4.8B_seed4.npy;train_4.8B_seed5.npy;train_4.8B_seed6.npy;train_4.8B_seed7.npy;train_4.8B_seed8.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-8,,3478624,3.723,0.489599,1.578238,10921209324,3.662028,0.016513,True
paraphrase,30m,30000000,8.0,4800000000,1,16,25344742585,30144742585,5.280155,160.0,30M_seed42_dolma_para_K16_wd0.1_lr3e-3,0.003,0.1,train_4.8B.npy,preprocessed/dolma2-0625/resharded,train_4.8B_seed1.npy;train_4.8B_seed2.npy;train_4.8B_seed3.npy;train_4.8B_seed4.npy;train_4.8B_seed5.npy;train_4.8B_seed6.npy;train_4.8B_seed7.npy;train_4.8B_seed8.npy;train_4.8B_seed9.npy;train_4.8B_seed10.npy;train_4.8B_seed11.npy;train_4.8B_seed12.npy;train_4.8B_seed13.npy;train_4.8B_seed14.npy;train_4.8B_seed15.npy;train_4.8B_seed16.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-16,,3478624,3.6993,0.288367,1.578238,12108589089,3.630468,0.018782,True
paraphrase,30m,30000000,8.0,4800000000,1,32,49243590070,54043590070,10.259081,160.0,30M_seed42_dolma_para_K32_wd0.1_lr3e-3,0.003,0.1,train_4.8B.npy,preprocessed/dolma2-0625/resharded,train_4.8B_seed1.npy;train_4.8B_seed2.npy;train_4.8B_seed3.npy;train_4.8B_seed4.npy;train_4.8B_seed5.npy;train_4.8B_seed6.npy;train_4.8B_seed7.npy;train_4.8B_seed8.npy;train_4.8B_seed9.npy;train_4.8B_seed10.npy;train_4.8B_seed11.npy;train_4.8B_seed12.npy;train_4.8B_seed13.npy;train_4.8B_seed14.npy;train_4.8B_seed15.npy;train_4.8B_seed16.npy;train_4.8B_seed17.npy;train_4.8B_seed18.npy;train_4.8B_seed19.npy;train_4.8B_seed20.npy;train_4.8B_seed21.npy;train_4.8B_seed22.npy;train_4.8B_seed23.npy;train_4.8B_seed24.npy;train_4.8B_seed25.npy;train_4.8B_seed26.npy;train_4.8B_seed27.npy;train_4.8B_seed28.npy;train_4.8B_seed29.npy;train_4.8B_seed30.npy;train_4.8B_seed31.npy;train_4.8B_seed32.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-32,,3478624,3.6857,0.153607,1.578238,12364158573,3.624253,0.016812,True
paraphrase,30m,30000000,8.0,4800000000,1,64,98038895240,102838895240,20.42477,160.0,30M_seed42_dolma_para_K64_wd0.1_lr3e-3,0.003,0.1,train_4.8B.npy,preprocessed/dolma2-0625/resharded,train_4.8B_seed1.npy;train_4.8B_seed2.npy;train_4.8B_seed3.npy;train_4.8B_seed4.npy;train_4.8B_seed5.npy;train_4.8B_seed6.npy;train_4.8B_seed7.npy;train_4.8B_seed8.npy;train_4.8B_seed9.npy;train_4.8B_seed10.npy;train_4.8B_seed11.npy;train_4.8B_seed12.npy;train_4.8B_seed13.npy;train_4.8B_seed14.npy;train_4.8B_seed15.npy;train_4.8B_seed16.npy;train_4.8B_seed17.npy;train_4.8B_seed18.npy;train_4.8B_seed19.npy;train_4.8B_seed20.npy;train_4.8B_seed21.npy;train_4.8B_seed22.npy;train_4.8B_seed23.npy;train_4.8B_seed24.npy;train_4.8B_seed25.npy;train_4.8B_seed26.npy;train_4.8B_seed27.npy;train_4.8B_seed28.npy;train_4.8B_seed29.npy;train_4.8B_seed30.npy;train_4.8B_seed31.npy;train_4.8B_seed32.npy;train_4.8B_seed33.npy;train_4.8B_seed34.npy;train_4.8B_seed35.npy;train_4.8B_seed36.npy;train_4.8B_seed37.npy;train_4.8B_seed38.npy;train_4.8B_seed39.npy;train_4.8B_seed40.npy;train_4.8B_seed41.npy;train_4.8B_seed42.npy;train_4.8B_seed43.npy;train_4.8B_seed44.npy;train_4.8B_seed45.npy;train_4.8B_seed46.npy;train_4.8B_seed47.npy;train_4.8B_seed48.npy;train_4.8B_seed49.npy;train_4.8B_seed50.npy;train_4.8B_seed51.npy;train_4.8B_seed52.npy;train_4.8B_seed53.npy;train_4.8B_seed54.npy;train_4.8B_seed55.npy;train_4.8B_seed56.npy;train_4.8B_seed57.npy;train_4.8B_seed58.npy;train_4.8B_seed59.npy;train_4.8B_seed60.npy;train_4.8B_seed61.npy;train_4.8B_seed62.npy;train_4.8B_seed63.npy;train_4.8B_seed64.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-64,,3478624,3.6654,0.077271,1.578238,12375525950,3.623981,0.011364,True
paraphrase,60m,60000000,0.5,600000000,1,1,185109027,785109027,0.308515,10.0,60M_seed42_dolma_para_K1_wd0.1_lr1e-3,0.001,0.1,train_0.6B.npy,preprocessed/dolma2-0625/resharded,train_0.6B_seed1.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1,,3478624,5.3936,0.994171,26.362618,784030098,4.929153,0.090046,True
paraphrase,60m,60000000,0.5,600000000,1,2,385803162,985803162,0.643005,10.0,60M_seed42_dolma_para_K2_wd0.2_lr3e-3,0.003,0.2,train_0.6B.npy,preprocessed/dolma2-0625/resharded,train_0.6B_seed1.npy;train_0.6B_seed2.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-2,,3478624,5.115,0.987903,26.362618,981136160,4.717487,0.080901,True
paraphrase,60m,60000000,0.5,600000000,1,4,781771817,1381771817,1.302953,10.0,60M_seed42_dolma_para_K4_wd0.1_lr3e-3,0.003,0.1,train_0.6B.npy,preprocessed/dolma2-0625/resharded,train_0.6B_seed1.npy;train_0.6B_seed2.npy;train_0.6B_seed3.npy;train_0.6B_seed4.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-4,,3478624,4.6183,0.97569,26.362618,1362766954,4.442603,0.038786,True
paraphrase,60m,60000000,0.5,600000000,1,8,1566836268,2166836268,2.611394,10.0,60M_seed42_dolma_para_K8_wd0.1_lr3e-3,0.003,0.1,train_0.6B.npy,preprocessed/dolma2-0625/resharded,train_0.6B_seed1.npy;train_0.6B_seed2.npy;train_0.6B_seed3.npy;train_0.6B_seed4.npy;train_0.6B_seed5.npy;train_0.6B_seed6.npy;train_0.6B_seed7.npy;train_0.6B_seed8.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-8,,3478624,4.0777,0.952067,26.362618,2091733599,4.13869,-0.014846,True
paraphrase,60m,60000000,0.5,600000000,1,16,3174431780,3774431780,5.29072,10.0,60M_seed42_dolma_para_K16_wd0.1_lr3e-3,0.003,0.1,train_0.6B.npy,preprocessed/dolma2-0625/resharded,train_0.6B_seed1.npy;train_0.6B_seed2.npy;train_0.6B_seed3.npy;train_0.6B_seed4.npy;train_0.6B_seed5.npy;train_0.6B_seed6.npy;train_0.6B_seed7.npy;train_0.6B_seed8.npy;train_0.6B_seed9.npy;train_0.6B_seed10.npy;train_0.6B_seed11.npy;train_0.6B_seed12.npy;train_0.6B_seed13.npy;train_0.6B_seed14.npy;train_0.6B_seed15.npy;train_0.6B_seed16.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-16,,3478624,3.7359,0.906044,26.362618,3476174654,3.845016,-0.028789,True
paraphrase,60m,60000000,0.5,600000000,1,32,6171984678,6771984678,10.286641,10.0,60M_seed42_dolma_para_K32_wd0.1_lr3e-3,0.003,0.1,train_0.6B.npy,preprocessed/dolma2-0625/resharded,train_0.6B_seed1.npy;train_0.6B_seed2.npy;train_0.6B_seed3.npy;train_0.6B_seed4.npy;train_0.6B_seed5.npy;train_0.6B_seed6.npy;train_0.6B_seed7.npy;train_0.6B_seed8.npy;train_0.6B_seed9.npy;train_0.6B_seed10.npy;train_0.6B_seed11.npy;train_0.6B_seed12.npy;train_0.6B_seed13.npy;train_0.6B_seed14.npy;train_0.6B_seed15.npy;train_0.6B_seed16.npy;train_0.6B_seed17.npy;train_0.6B_seed18.npy;train_0.6B_seed19.npy;train_0.6B_seed20.npy;train_0.6B_seed21.npy;train_0.6B_seed22.npy;train_0.6B_seed23.npy;train_0.6B_seed24.npy;train_0.6B_seed25.npy;train_0.6B_seed26.npy;train_0.6B_seed27.npy;train_0.6B_seed28.npy;train_0.6B_seed29.npy;train_0.6B_seed30.npy;train_0.6B_seed31.npy;train_0.6B_seed32.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-32,,3478624,3.5596,0.827983,26.362618,5710296129,3.614707,-0.015363,True
paraphrase,60m,60000000,0.5,600000000,1,64,12283137296,12883137296,20.471895,10.0,60M_seed42_dolma_para_K64_wd0.1_lr3e-3,0.003,0.1,train_0.6B.npy,preprocessed/dolma2-0625/resharded,train_0.6B_seed1.npy;train_0.6B_seed2.npy;train_0.6B_seed3.npy;train_0.6B_seed4.npy;train_0.6B_seed5.npy;train_0.6B_seed6.npy;train_0.6B_seed7.npy;train_0.6B_seed8.npy;train_0.6B_seed9.npy;train_0.6B_seed10.npy;train_0.6B_seed11.npy;train_0.6B_seed12.npy;train_0.6B_seed13.npy;train_0.6B_seed14.npy;train_0.6B_seed15.npy;train_0.6B_seed16.npy;train_0.6B_seed17.npy;train_0.6B_seed18.npy;train_0.6B_seed19.npy;train_0.6B_seed20.npy;train_0.6B_seed21.npy;train_0.6B_seed22.npy;train_0.6B_seed23.npy;train_0.6B_seed24.npy;train_0.6B_seed25.npy;train_0.6B_seed26.npy;train_0.6B_seed27.npy;train_0.6B_seed28.npy;train_0.6B_seed29.npy;train_0.6B_seed30.npy;train_0.6B_seed31.npy;train_0.6B_seed32.npy;train_0.6B_seed33.npy;train_0.6B_seed34.npy;train_0.6B_seed35.npy;train_0.6B_seed36.npy;train_0.6B_seed37.npy;train_0.6B_seed38.npy;train_0.6B_seed39.npy;train_0.6B_seed40.npy;train_0.6B_seed41.npy;train_0.6B_seed42.npy;train_0.6B_seed43.npy;train_0.6B_seed44.npy;train_0.6B_seed45.npy;train_0.6B_seed46.npy;train_0.6B_seed47.npy;train_0.6B_seed48.npy;train_0.6B_seed49.npy;train_0.6B_seed50.npy;train_0.6B_seed51.npy;train_0.6B_seed52.npy;train_0.6B_seed53.npy;train_0.6B_seed54.npy;train_0.6B_seed55.npy;train_0.6B_seed56.npy;train_0.6B_seed57.npy;train_0.6B_seed58.npy;train_0.6B_seed59.npy;train_0.6B_seed60.npy;train_0.6B_seed61.npy;train_0.6B_seed62.npy;train_0.6B_seed63.npy;train_0.6B_seed64.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-64,,3478624,3.4301,0.695396,26.362618,9141643799,3.438044,-0.002313,True
paraphrase,60m,60000000,1.0,1200000000,1,1,370843038,1570843038,0.309036,20.0,60M_seed42_dolma_para_K1_wd0.2_lr3e-3,0.003,0.2,train_1.2B.npy,preprocessed/dolma2-0625/resharded,train_1.2B_seed1.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1,,3478624,4.4051,0.985676,10.684123,1565531101,4.337913,0.01537,True
paraphrase,60m,60000000,1.0,1200000000,1,2,771482440,1971482440,0.642902,20.0,60M_seed42_dolma_para_K2_wd0.2_lr3e-3,0.003,0.2,train_1.2B.npy,preprocessed/dolma2-0625/resharded,train_1.2B_seed1.npy;train_1.2B_seed2.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-2,,3478624,4.0228,0.970508,10.684123,1948729658,4.185069,-0.039545,True
paraphrase,60m,60000000,1.0,1200000000,1,4,1565293587,2765293587,1.304411,20.0,60M_seed42_dolma_para_K4_wd0.1_lr3e-3,0.003,0.1,train_1.2B.npy,preprocessed/dolma2-0625/resharded,train_1.2B_seed1.npy;train_1.2B_seed2.npy;train_1.2B_seed3.npy;train_1.2B_seed4.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-4,,3478624,3.8613,0.941366,10.684123,2673513989,3.988651,-0.032449,True
paraphrase,60m,60000000,1.0,1200000000,1,8,3136461741,4336461741,2.613718,20.0,60M_seed42_dolma_para_K8_wd0.1_lr3e-3,0.003,0.1,train_1.2B.npy,preprocessed/dolma2-0625/resharded,train_1.2B_seed1.npy;train_1.2B_seed2.npy;train_1.2B_seed3.npy;train_1.2B_seed4.npy;train_1.2B_seed5.npy;train_1.2B_seed6.npy;train_1.2B_seed7.npy;train_1.2B_seed8.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-8,,3478624,3.6546,0.887075,10.684123,3982277517,3.776893,-0.032915,True
paraphrase,60m,60000000,1.0,1200000000,1,16,6354721060,7554721060,5.295601,20.0,60M_seed42_dolma_para_K16_wd0.1_lr3e-3,0.003,0.1,train_1.2B.npy,preprocessed/dolma2-0625/resharded,train_1.2B_seed1.npy;train_1.2B_seed2.npy;train_1.2B_seed3.npy;train_1.2B_seed4.npy;train_1.2B_seed5.npy;train_1.2B_seed6.npy;train_1.2B_seed7.npy;train_1.2B_seed8.npy;train_1.2B_seed9.npy;train_1.2B_seed10.npy;train_1.2B_seed11.npy;train_1.2B_seed12.npy;train_1.2B_seed13.npy;train_1.2B_seed14.npy;train_1.2B_seed15.npy;train_1.2B_seed16.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-16,,3478624,3.4915,0.78851,10.684123,6210760464,3.58044,-0.025154,True
paraphrase,60m,60000000,1.0,1200000000,1,32,12350084872,13550084872,10.291737,20.0,60M_seed42_dolma_para_K32_wd0.1_lr3e-3,0.003,0.1,train_1.2B.npy,preprocessed/dolma2-0625/resharded,train_1.2B_seed1.npy;train_1.2B_seed2.npy;train_1.2B_seed3.npy;train_1.2B_seed4.npy;train_1.2B_seed5.npy;train_1.2B_seed6.npy;train_1.2B_seed7.npy;train_1.2B_seed8.npy;train_1.2B_seed9.npy;train_1.2B_seed10.npy;train_1.2B_seed11.npy;train_1.2B_seed12.npy;train_1.2B_seed13.npy;train_1.2B_seed14.npy;train_1.2B_seed15.npy;train_1.2B_seed16.npy;train_1.2B_seed17.npy;train_1.2B_seed18.npy;train_1.2B_seed19.npy;train_1.2B_seed20.npy;train_1.2B_seed21.npy;train_1.2B_seed22.npy;train_1.2B_seed23.npy;train_1.2B_seed24.npy;train_1.2B_seed25.npy;train_1.2B_seed26.npy;train_1.2B_seed27.npy;train_1.2B_seed28.npy;train_1.2B_seed29.npy;train_1.2B_seed30.npy;train_1.2B_seed31.npy;train_1.2B_seed32.npy,preprocessed/dolma2-0625/resharded/paraphrased/sized_smollm2_mixed,sized_smollm2_mixed,1-32,,3478624,3.4052,0.641934,10.684123,9127943824,3.438552,-0.009747,True
