stream,run_name,size,N_params,chinchilla_scale,D_tokens,epochs,K,learning_rate,weight_decay,seed,val_loss,perplexity,tokens_evaluated,run_complete,selected_for_scaling_fit,source_file,D_files,D_dir,D_prime_files,D_prime_dir,D_prime_corpus,paraphrase_seeds,data_mix
repeat,14M_seed42_case4_dolma_epoch1_wd0.1_lr1e-4,14m,14000000,0.05,14000000,1,,0.0001,0.1,42,11.417947882037014,90939.3203125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch1_wd0.1_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch1_wd0.2_lr1e-4,14m,14000000,0.05,14000000,1,,0.0001,0.2,42,11.417935972104873,90938.28125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch1_wd0.2_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch1_wd0.1_lr3e-4,14m,14000000,0.05,14000000,1,,0.0003,0.1,42,11.30249292238783,81023.3828125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch1_wd0.1_lr3e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch1_wd0.1_lr1e-3,14m,14000000,0.05,14000000,1,,0.001,0.1,42,11.039911985465329,62312.18359375,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch1_wd0.1_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch1_wd0.1_lr3e-3,14m,14000000,0.05,14000000,1,,0.003,0.1,42,10.280592600212128,29161.158203125,3478624,True,True,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch1_wd0.1_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch1_wd0.2_lr3e-3,14m,14000000,0.05,14000000,1,,0.003,0.2,42,10.282083289731847,29204.658203125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch1_wd0.2_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch1_wd0.4_lr3e-3,14m,14000000,0.05,14000000,1,,0.003,0.4,42,10.285687134358389,29310.099609375,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch1_wd0.4_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3,14m,14000000,0.05,14000000,2,,0.003,0.1,42,9.200947306196447,9906.513671875,3478624,True,True,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch2_wd0.1_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch2_wd0.2_lr3e-3,14m,14000000,0.05,14000000,2,,0.003,0.2,42,9.205450701966003,9951.2255859375,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch2_wd0.2_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch2_wd0.4_lr3e-3,14m,14000000,0.05,14000000,2,,0.003,0.4,42,9.214799054312225,10044.685546875,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch2_wd0.4_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch2_wd1.6_lr3e-3,14m,14000000,0.05,14000000,2,,0.003,1.6,42,9.271097237566806,10626.404296875,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch2_wd1.6_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.1_lr1e-4,14m,14000000,0.05,14000000,4,,0.0001,0.1,42,11.207292905520077,73665.6953125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.1_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.2_lr1e-4,14m,14000000,0.05,14000000,4,,0.0001,0.2,42,11.207363334824974,73670.8984375,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.2_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.4_lr1e-4,14m,14000000,0.05,14000000,4,,0.0001,0.4,42,11.207500007433794,73681.015625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.4_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.8_lr1e-4,14m,14000000,0.05,14000000,4,,0.0001,0.8,42,11.207717647199996,73697.0390625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.8_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd1.6_lr1e-4,14m,14000000,0.05,14000000,4,,0.0001,1.6,42,11.208241477033646,73735.6328125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd1.6_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.1_lr3e-4,14m,14000000,0.05,14000000,4,,0.0003,0.1,42,10.797113162989788,48879.50390625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.1_lr3e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.2_lr3e-4,14m,14000000,0.05,14000000,4,,0.0003,0.2,42,10.797592722585632,48902.95703125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.2_lr3e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.4_lr3e-4,14m,14000000,0.05,14000000,4,,0.0003,0.4,42,10.798499824588284,48947.328125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.4_lr3e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.8_lr3e-4,14m,14000000,0.05,14000000,4,,0.0003,0.8,42,10.800229587934096,49032.078125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.8_lr3e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd1.6_lr3e-4,14m,14000000,0.05,14000000,4,,0.0003,1.6,42,10.803711188755507,49203.05078125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd1.6_lr3e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.1_lr1e-3,14m,14000000,0.05,14000000,4,,0.001,0.1,42,9.64055772009165,15375.91015625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.1_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.2_lr1e-3,14m,14000000,0.05,14000000,4,,0.001,0.2,42,9.643582950656505,15422.5078125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.2_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.4_lr1e-3,14m,14000000,0.05,14000000,4,,0.001,0.4,42,9.649847677148843,15519.4287109375,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.4_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.8_lr1e-3,14m,14000000,0.05,14000000,4,,0.001,0.8,42,9.66188003683353,15707.2939453125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.8_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd1.6_lr1e-3,14m,14000000,0.05,14000000,4,,0.001,1.6,42,9.685952232247354,16089.9833984375,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd1.6_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.1_lr3e-3,14m,14000000,0.05,14000000,4,,0.003,0.1,42,8.216166262558351,3700.2900390625,3478624,True,True,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.1_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.2_lr3e-3,14m,14000000,0.05,14000000,4,,0.003,0.2,42,8.220175937466356,3715.1552734375,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.2_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.4_lr3e-3,14m,14000000,0.05,14000000,4,,0.003,0.4,42,8.22822909069299,3745.197021484375,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.4_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd0.8_lr3e-3,14m,14000000,0.05,14000000,4,,0.003,0.8,42,8.24705289866859,3816.363037109375,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd0.8_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch4_wd1.6_lr3e-3,14m,14000000,0.05,14000000,4,,0.003,1.6,42,8.287385819643818,3973.433837890625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch4_wd1.6_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.1_lr1e-4,14m,14000000,0.05,14000000,8,,0.0001,0.1,42,10.957641774353299,57390.93359375,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.1_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.2_lr1e-4,14m,14000000,0.05,14000000,8,,0.0001,0.2,42,10.957870804415949,57404.0703125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.2_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.4_lr1e-4,14m,14000000,0.05,14000000,8,,0.0001,0.4,42,10.958334739989864,57430.73828125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.4_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.8_lr1e-4,14m,14000000,0.05,14000000,8,,0.0001,0.8,42,10.959291123724945,57485.69921875,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.8_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd1.6_lr1e-4,14m,14000000,0.05,14000000,8,,0.0001,1.6,42,10.961251042449273,57598.46875,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd1.6_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.1_lr3e-4,14m,14000000,0.05,14000000,8,,0.0003,0.1,42,10.11609386029415,24737.947265625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.1_lr3e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.2_lr3e-4,14m,14000000,0.05,14000000,8,,0.0003,0.2,42,10.117806723969961,24780.353515625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.2_lr3e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.4_lr3e-4,14m,14000000,0.05,14000000,8,,0.0003,0.4,42,10.121229278904982,24865.31640625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.4_lr3e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.8_lr3e-4,14m,14000000,0.05,14000000,8,,0.0003,0.8,42,10.127621549149625,25024.775390625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.8_lr3e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd1.6_lr3e-4,14m,14000000,0.05,14000000,8,,0.0003,1.6,42,10.140171722712774,25340.82421875,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd1.6_lr3e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.1_lr1e-3,14m,14000000,0.05,14000000,8,,0.001,0.1,42,8.471080952785004,4774.6728515625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.1_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.2_lr1e-3,14m,14000000,0.05,14000000,8,,0.001,0.2,42,8.477025930536309,4803.14404296875,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.2_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.4_lr1e-3,14m,14000000,0.05,14000000,8,,0.001,0.4,42,8.488927837238723,4860.65185546875,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.4_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.8_lr1e-3,14m,14000000,0.05,14000000,8,,0.001,0.8,42,8.512540520859954,4976.7919921875,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.8_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd1.6_lr1e-3,14m,14000000,0.05,14000000,8,,0.001,1.6,42,8.56087891925914,5223.26904296875,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd1.6_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.1_lr3e-3,14m,14000000,0.05,14000000,8,,0.003,0.1,42,7.815851597572461,2479.597900390625,3478624,True,True,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.1_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.2_lr3e-3,14m,14000000,0.05,14000000,8,,0.003,0.2,42,7.816690854552421,2481.6796875,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.2_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.4_lr3e-3,14m,14000000,0.05,14000000,8,,0.003,0.4,42,7.8285859738469865,2511.3759765625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.4_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd0.8_lr3e-3,14m,14000000,0.05,14000000,8,,0.003,0.8,42,7.844485607766758,2551.625244140625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd0.8_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch8_wd1.6_lr3e-3,14m,14000000,0.05,14000000,8,,0.003,1.6,42,7.887929186881122,2664.9189453125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch8_wd1.6_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd0.1_lr1e-4,14m,14000000,0.05,14000000,16,,0.0001,0.1,42,10.470782054320814,35269.796875,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd0.1_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd0.4_lr1e-4,14m,14000000,0.05,14000000,16,,0.0001,0.4,42,10.473407801542901,35362.51953125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd0.4_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd0.8_lr1e-4,14m,14000000,0.05,14000000,16,,0.0001,0.8,42,10.476731094971926,35480.2421875,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd0.8_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd1.6_lr1e-4,14m,14000000,0.05,14000000,16,,0.0001,1.6,42,10.483563909604594,35723.51171875,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd1.6_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd0.1_lr3e-4,14m,14000000,0.05,14000000,16,,0.0003,0.1,42,9.085500071039897,8826.3759765625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd0.1_lr3e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd0.4_lr3e-4,14m,14000000,0.05,14000000,16,,0.0003,0.4,42,9.098721338938992,8943.8505859375,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd0.4_lr3e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd0.8_lr3e-4,14m,14000000,0.05,14000000,16,,0.0003,0.8,42,9.116333621633915,9102.76953125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd0.8_lr3e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd1.6_lr3e-4,14m,14000000,0.05,14000000,16,,0.0003,1.6,42,9.15095258152339,9423.41015625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd1.6_lr3e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd0.1_lr1e-3,14m,14000000,0.05,14000000,16,,0.001,0.1,42,7.521179108822914,1846.74365234375,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd0.1_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd0.4_lr1e-3,14m,14000000,0.05,14000000,16,,0.001,0.4,42,7.550091087055453,1900.916259765625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd0.4_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd0.8_lr1e-3,14m,14000000,0.05,14000000,16,,0.001,0.8,42,7.586215691641607,1970.8406982421875,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd0.8_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd1.6_lr1e-3,14m,14000000,0.05,14000000,16,,0.001,1.6,42,7.660091457942269,2121.951416015625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd1.6_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd0.1_lr3e-3,14m,14000000,0.05,14000000,16,,0.003,0.1,42,7.086102621610181,1195.240234375,3478624,True,True,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd0.1_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd0.4_lr3e-3,14m,14000000,0.05,14000000,16,,0.003,0.4,42,7.167616323023845,1296.75,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd0.4_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd0.8_lr3e-3,14m,14000000,0.05,14000000,16,,0.003,0.8,42,7.1884351409943275,1324.029541015625,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd0.8_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch16_wd1.6_lr3e-3,14m,14000000,0.05,14000000,16,,0.003,1.6,42,7.290149063845449,1465.7894287109375,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch16_wd1.6_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch32_wd0.1_lr1e-4,14m,14000000,0.05,14000000,32,,0.0001,0.1,42,9.631431603381916,15236.232421875,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch32_wd0.1_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch32_wd0.4_lr1e-4,14m,14000000,0.05,14000000,32,,0.0001,0.4,42,9.639463383888689,15359.1005859375,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch32_wd0.4_lr1e-4.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch32_wd0.1_lr1e-3,14m,14000000,0.05,14000000,32,,0.001,0.1,42,6.672198678152581,790.1310424804688,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch32_wd0.1_lr1e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch32_wd0.1_lr3e-3,14m,14000000,0.05,14000000,32,,0.003,0.1,42,6.427905676442911,618.8764038085938,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch32_wd0.1_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch32_wd0.2_lr3e-3,14m,14000000,0.05,14000000,32,,0.003,0.2,42,6.409121208833445,607.359619140625,3478624,True,True,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch32_wd0.2_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
repeat,14M_seed42_case4_dolma_epoch32_wd0.4_lr3e-3,14m,14000000,0.05,14000000,32,,0.003,0.4,42,6.450396509137283,632.9532470703125,3478624,True,False,dolma_val_loss/chinchilla_0.05/14M/14M_seed42_case4_dolma_epoch32_wd0.4_lr3e-3.json,train_0.014B.npy,preprocessed/dolma2-0625/resharded,,,,,OLMo-dolma-0.014B
